"REF_DATE","City","Immigrants","CPI_current","Adj_rent","Province","Net interprovincial migration","Net intraprovincial migration","Net non-permanent residents","Residual deviation","Net_International_Migration","Births","Deaths","Natural_Growth","Population_Estimate","M_Income","Bachelor_Unit","One bedroom units","Three bedroom units","Two bedroom units","Crime severity index","Violent crime severity index","Average_Rent","Average_Rent_log","YoY_diff","Change_in_M_income","Labour force","Employment","Full-time employment","Part-time employment","Unemployment","Not in labour force","Unemployment_rate","participation_rate","Employment_rate","Vacancy_Rate","Housing starts","Housing under construction","Housing_completions","Percentage","Percentage3","Imm_pop","Change_Vacancy","Change_UnEm","Change_Participation","Imm_pop100","Log_Adj_Rent","Chng_Log_AdjR","Adj_M_Income","Group","avg_rent","avg_immigrants","avg_Net_imm","GDP_cma","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","GDP_pro","STATUS","SYMBOL","TERMINATED","DECIMALS"
2011,"Victoria",1305,119.9,1279.35098693356,"British Columbia",1615,640,-623,-1093,-82,3016,3196,-180,352050,70300,676.333333333333,800.25,1334.5,1052.75,72.89,72.99,965.958333333333,6.87312070008695,0.0143149729757877,900,189.7,178.1,136,42.1,11.5,103.5,6.1,64.7,60.8,2.1,1642,1880,1642,0.00468017376114738,0.00473004756180421,0.00371636052968817,0.6,0.199999999999999,-1,0.371636052968817,7.15410818686651,-0.0144518160519267,82085.5882352941,"Group2",1063.9539744081,6691,6083.97297297297,16364,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",202033.2,NA,NA,NA,1
2012,"Victoria",1486,121.7,1282.96459874007,"British Columbia",1151,1482,2276,1249,2613,3062,3181,-119,358426,68600,695.666666666667,810.5,1355,1071.75,70.28,64.67,983.229166666667,6.89084222285115,0.017721522764206,-1700,195.7,184.9,142.3,42.6,10.8,102.7,5.5,65.6,61.9,2.8,1700,1810,1591,0.00371636052968817,0.0037493104716374,0.00422099133645789,0.7,-0.6,0.899999999999991,0.422099133645789,7.15692877167071,0.00282058480419423,80100.5882352941,"Group1",1075.36299014709,6636.13513513513,6686.89189189189,17196,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",206590.6,NA,NA,NA,1
2013,"Victoria",1247,122.8,1285.99334961998,"British Columbia",940,1425,2379,1250,2897,3039,3140,-101,364837,73100,706.333333333333,816.75,1372.25,1082.5,57.81,53.32,994.458333333333,6.9021982003156,0.0113559774644445,4500,196.5,186.2,141.5,44.7,10.2,107.7,5.2,64.6,61.2,2.8,1685,2031,1465,0.00422099133645789,0.00423180976790545,0.00347910028848354,0,-0.3,-1,0.347910028848354,7.15928673341559,0.00235796174488279,85355,"Group1",1096.15518898377,6779.78378378378,6619.08108108108,17400,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",214088.8,NA,NA,NA,1
2014,"Victoria",1302,125.2,1294.26650692226,"British Columbia",2200,1454,50,1277,518,3043,3095,-52,370234,66500,722.666666666667,835.25,1412,1111.75,60.92,57.01,1020.41666666667,6.92796631959827,0.0257681192826693,-6600,194.7,183.8,141.3,42.5,10.9,114.2,5.6,63,59.5,1.5,1315,1450,1813,0.00347910028848354,0.00354211049566823,0.00356871698868262,-1.3,0.399999999999999,-1.59999999999999,0.356871698868262,7.16569940974531,0.00641267632971765,77648.5294117647,"Group1",1101.97838053709,6760.13513513513,6224.48648648649,18076,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",225863.3,NA,NA,NA,1
2015,"Victoria",1523,126.6,1315.10169826224,"British Columbia",3095,1713,-979,1337,-97,3073,3319,-246,376036,67000,742,853.25,1462.75,1135.75,70.21,67.1,1048.4375,6.9550562396001,0.027089920001834,500,198.6,186.9,147.4,39.6,11.7,115.3,5.9,63.3,59.5,0.6,2008,1692,1765,0.00356871698868262,0.00363254897803173,0.00411361463290784,-0.9,0.300000000000001,0.299999999999997,0.411361463290784,7.18166927870306,0.0159698689577521,78232.3529411765,"Group1",1118.3942242005,6037.02702702703,4321.54054054054,18981,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",231725.3,NA,NA,NA,1
2016,"Victoria",1791,128.4,1365.69236760125,"British Columbia",3783,2606,-65,1323,1062,3152,3330,-178,384632,77200,785,890.75,1561.75,1179.5,62.09,55.9,1104.25,7.00692165047664,0.0518654108765348,10200,206.9,196.1,152.1,44,10.8,113.6,5.2,64.6,61.2,0.5,2933,2834,1787,0.00411361463290784,0.0041744669537355,0.00476284185556702,-0.1,-0.7,1.3,0.476284185556702,7.21941680803381,0.0377475293307494,90142.3529411765,"Group1",1136.01222425697,8065.32432432432,7489.83783783784,19656,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",243317.1,NA,NA,NA,1
2017,"Victoria",1706,130.4,1443.46338190184,"British Columbia",2842,2161,862,NA,1658,3049,3677,-628,390665,80100,850,959.5,1654.5,1277.25,60.49,63.19,1185.3125,7.07776173188322,0.0708400814065815,2900,212.9,204.5,156,48.6,8.4,112.7,3.9,65.4,62.8,0.7,3862,4176,2526,0.00476284185556702,0.00483748116056332,0.00443540839035754,0.2,-1.3,0.800000000000011,0.443540839035754,7.2748006312037,0.0553838231698904,93528.5294117647,"Group2",1151.14407332947,6814.2972972973,8378.78378378378,20464,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",260220.3,NA,NA,NA,1
2018,"Victoria",1922,133.4,1516.87331334333,"British Columbia",2750,2149,543,NA,1786,3004,3515,-511,396839,78400,927,1037,1752.75,1380.25,63.86,61.42,1274.25,7.15011304922015,0.072351317336933,-1700,217.8,209,162.2,46.7,8.9,113.3,4.1,65.8,63.1,1.1,4273,5776,2668,0.00443540839035754,0.00453679966811688,0.00491981621082001,0.4,0.2,0.399999999999991,0.491981621082001,7.32440646455166,0.0496058333479619,91543.5294117647,"Group2",1173.55346482164,7718.32432432432,10873.3243243243,21509,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",274392.4,NA,NA,NA,1
2019,"Victoria",2057,136,1590.82181372549,"British Columbia",2985,1912,1055,NA,2501,2885,3656,-771,403466,81700,965.666666666667,1191.5,1796.25,1496.25,73.91,64.82,1362.41666666667,7.21701536258741,0.0669023133672617,3300,216,208.4,161.5,46.9,7.6,121.3,3.5,64,61.8,1,3499,5650,3626,0.00491981621082001,0.00499698413028557,0.00518346231091198,-0.1,-0.6,-1.8,0.518346231091198,7.3720060256644,0.0475995611127358,95396.7647058824,"Group2",1209.29839692634,8011.75675675676,11422.7837837838,22758,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",286182.1,NA,NA,NA,1
2020,"Victoria",1981,137,1588.43467153285,"British Columbia",3736,1793,-262,NA,1239,2783,3619,-836,409398,NA,1016,1143.25,1842.75,1479.5,76.08,73.86,1370.375,7.2228397039947,0.00582434140729138,NA,218.2,201.1,158.7,42.5,17.1,123.5,7.8,63.9,58.9,2.2,3209,4730,4044,0.00518346231091198,0.00526538082500352,0.00490995523786391,1.2,4.3,-0.100000000000001,0.490995523786391,7.37050432697961,-0.001501698684784,NA,"Group2",1258.69715427106,7215.78378378378,8623.56756756757,22517,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",287201.8,NA,NA,NA,1
2021,"Victoria",1613,141.6,1599.77542372881,"British Columbia",3915,1345,-1063,NA,278,2893,3970,-1077,413859,NA,1033,1173.75,1947.75,1551.5,73.01,83.37,1426.5,7.26297917065355,0.040139466658851,NA,219.7,208.9,162.1,46.9,10.8,127.3,4.9,63.3,60.2,0.9,4809,5517,3907,0.00490995523786391,0.00499194887599253,0.00393993131378268,-1.3,-2.9,-0.600000000000001,0.393993131378268,7.37761853820697,0.00711421122735612,NA,"Group2",1277.7824986003,5870.43243243243,4056.16216216216,NA,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",NA,"..",NA,NA,1
2022,"Victoria",3654,151.2,1657.73319003527,"British Columbia",3569,1136,2805,NA,5906,2888,4222,-1334,423136,NA,1139.33333333333,1294.25,2153.75,1726.25,74.99,89.64,1578.39583333333,7.3641643149009,0.101185144247346,NA,224.6,216,167.2,48.8,8.6,130.3,3.8,63.3,60.8,1.5,4787,7733,2758,0.00393993131378268,0.00399785855561559,0.00882909396678579,0.6,-1.1,0,0.882909396678579,7.4132063999685,0.0355878617615311,NA,"Group1",1268.84790296249,12575.2972972973,16641.4864864865,NA,"2016A000259","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62463299","10.1.1",NA,"..",NA,NA,1
2002,"Windsor",3407,100,1129.56425,"Ontario",-36,233,590,947,3340,3593,2295,1298,326732,NA,482,641,954,768.25,84.77,69.62,711.3125,6.56711185504211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,2490,885,2445,NA,NA,NA,NA,NA,NA,NA,7.02958721786705,NA,NA,NA,1009.56116441441,6814.24324324324,6484.81081081081,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",457823.7,NA,NA,NA,1
2003,"Windsor",2213,102.8,1108.7744001297,"Ontario",-95,57,804,1001,1526,3600,2405,1195,330416,NA,495.333333333333,653.666666666667,935.75,786.333333333333,93.31,73.71,717.770833333333,6.57615034447103,0.00903848942891639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,2237,808,2316,NA,NA,0.00677313516888459,0.4,NA,NA,0.677313516888459,7.01101054026299,-0.0185766776040577,NA,NA,1009.59369340157,5273.48648648649,4959.81081081081,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",473802.6,NA,NA,NA,1
2004,"Windsor",2572,104.7,1072.34869468322,"Ontario",-194,-291,176,1068,1144,3691,2421,1270,333413,NA,489.333333333333,653.666666666667,898.75,786.333333333333,101.91,74.38,707.020833333333,6.56106013269486,-0.0150902117761653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,2287,761,2232,0.00677313516888459,NA,0.00778412667667425,4.3,NA,NA,0.778412667667425,6.9776065636314,-0.0334039766315914,NA,"Group2",1006.86523271122,6263.10810810811,5147.37837837838,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",494702.6,NA,NA,NA,1
2005,"Windsor",2561,107,1066.4273364486,"Ontario",-533,-729,19,1159,885,3642,2439,1203,335398,NA,500,654,931.25,789,87.03,72.58,718.5625,6.57725268851396,0.0161925558190994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,1496,378,1879,0.00778412667667425,0.00787189500875335,0.00768116420175578,0.700000000000001,NA,NA,0.768116420175578,6.97206940286509,-0.00553716076631527,NA,"Group2",1001.016374786,6384.05405405405,5261.48648648649,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",516631,NA,NA,NA,1
2006,"Windsor",2968,109.1,1010.78528872594,"Ontario",-1008,-1023,-655,1199,492,3580,2324,1256,336314,77700,498,632.5,877,770.25,89.53,76.14,694.4375,6.54310216534423,-0.0341505231697319,NA,181.2,164.3,128.1,36.2,16.8,89.8,9.3,66.9,60.6,9.2,1045,408,951,0.00768116420175578,0.00775083531063871,0.00884918812873064,0.399999999999999,NA,NA,0.884918812873064,6.91848282131824,-0.0535865815468499,90726.1764705882,"Group2",1005.16881776368,6744.21621621622,5954.54054054054,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",536925.4,NA,NA,NA,1
2007,"Windsor",2472,111.5,996.713303437967,"Ontario",-1560,-1247,760,-578,1265,3607,2344,1263,335457,77100,497.333333333333,622.5,906.75,772.75,82.19,67.39,699.833333333333,6.55084221145614,0.00774004611191081,-600,173.1,156.8,122.2,34.6,16.2,98,9.4,63.9,57.8,11.9,614,508,513,0.00884918812873064,0.00890187245248386,0.00735027385122237,2.7,0.0999999999999996,-3.00000000000001,0.735027385122237,6.904463169369,-0.0140196519492388,90025.5882352941,"Group2",1023.41733931241,6241.45945945946,5756.45945945946,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",560149.5,NA,NA,NA,1
2008,"Windsor",2342,114.1,969.014022787029,"Ontario",-1561,-1583,-295,-563,-147,3430,2464,966,332569,71700,505,611.75,903,765.25,75.66,77.5,696.25,6.54570879124149,-0.00513342021464425,-5400,171.3,155.2,122.8,32.4,16.1,98.3,9.4,63.5,57.6,13.9,453,411,551,0.00735027385122237,0.00737034806409102,0.00698152073142012,2,0,-0.399999999999999,0.698152073142012,6.8762790831865,-0.0281840861824998,83720.2941176471,"Group2",1042.78287380281,6483.18918918919,6409.37837837838,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",567992.1,NA,NA,NA,1
2009,"Windsor",1915,114.4,933.187135780885,"Ontario",-1496,-1483,-709,-542,-454,3414,2374,1040,329634,69300,463.333333333333,593.5,879.5,752.75,71.7,75.14,672.270833333333,6.51066128512372,-0.035047506117774,-2400,170.4,146.6,111.4,35.2,23.8,97.8,14,63.5,54.7,12.2,391,391,410,0.00698152073142012,0.00696373032344773,0.00575820356076483,-1.7,4.6,0,0.575820356076483,6.83860575499106,-0.0376733281954422,80917.9411764706,"Group2",1060.69803085428,6315.64864864865,6902.13513513513,11570,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",557436.6,NA,NA,NA,1
2010,"Windsor",1944,116.5,927.810014306152,"Ontario",-573,-1072,-539,-500,104,3288,2361,927,328520,71300,483.666666666667,599.75,885.5,753.75,66.31,65.2,680.666666666667,6.5230727100565,0.0124114249327807,2000,166.5,147.1,111.6,35.4,19.4,101.7,11.7,62.1,54.8,9.7,617,396,611,0.00575820356076483,0.00570863031625514,0.00589744989897887,-2.5,-2.3,-1.4,0.589744989897887,6.83282698586378,-0.00577876912727593,83253.2352941177,"Group2",1065.58649808607,6957.18918918919,6834.97297297297,12567,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",587627.9,NA,NA,NA,1
2011,"Windsor",1875,119.9,911.433416736169,"Ontario",-129,-581,-200,-306,172,3116,2497,619,328295,64100,483.666666666667,604,912,753,62.85,59.82,688.166666666667,6.53403105665804,0.0109583466015346,-7200,164.3,147.9,115.8,32.1,16.4,104.7,10,61.1,55,6.9,719,544,568,0.00589744989897887,0.005845403510249,0.0057074150736637,-2.8,-1.7,-1,0.57074150736637,6.8150185434376,-0.0178084424261788,74846.1764705882,"Group2",1063.9539744081,6691,6083.97297297297,12968,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",616138.5,NA,NA,NA,1
2012,"Windsor",1567,121.7,928.671185976444,"Ontario",-197,196,1204,-110,1058,3202,2473,729,329971,64900,504,626,945.333333333333,771.5,66.96,67.15,711.708333333333,6.56766818329011,0.0336371266320796,800,169.2,152.3,118.5,33.7,16.9,102,10,62.4,56.2,6.6,717,357,903,0.0057074150736637,0.00568812683157684,0.00477314610335217,-0.300000000000001,0,1.3,0.477314610335217,6.83375473210967,0.0187361886720661,75780.2941176471,"Group2",1075.36299014709,6636.13513513513,6686.89189189189,13795,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",634945.2,NA,NA,NA,1
2013,"Windsor",1812,122.8,933.337947882736,"Ontario",-325,319,3429,-86,3902,3258,2537,721,334502,61900,503,624.75,950,809.25,60.69,61.28,721.75,6.58167881854304,0.0140106352529292,-3000,170.7,155.4,120.2,35.2,15.3,104.5,9,62,56.5,5.3,708,400,667,0.00477314610335217,0.00476987702422988,0.00549139166775262,-1.3,-1,-0.399999999999999,0.549139166775262,6.83876735164304,0.00501261953336929,72277.3529411765,"Group2",1096.15518898377,6779.78378378378,6619.08108108108,13742,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",649490.1,NA,NA,NA,1
2014,"Windsor",1711,125.2,922.898162939297,"Ontario",-403,308,1029,-72,1329,3247,2542,705,336369,63000,521,621.5,954.5,813.5,56.85,56.55,727.625,6.5897858055919,0.00810698704885571,1100,170.9,155.9,122.1,33.8,14.9,106.6,8.7,61.6,56.2,3.6,806,469,735,0.00549139166775262,0.00551942612589287,0.0051150665765825,-1.7,-0.300000000000001,-0.399999999999999,0.51150665765825,6.82751889573894,-0.0112484559041013,73561.7647058824,"Group2",1101.97838053709,6760.13513513513,6224.48648648649,14258,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",676838.4,NA,NA,NA,1
2015,"Windsor",1366,126.6,952.93588730911,"Ontario",-132,266,-1055,-25,-742,3136,2650,486,336222,71700,537.333333333333,692,985.25,824.25,61.79,65.53,759.708333333333,6.63293458769126,0.043148782099359,8700,174.8,157.6,124.1,33.5,17.1,103.2,9.8,62.9,56.7,3.3,1010,649,829,0.0051150665765825,0.00518530416309312,0.00406101632433429,-0.3,1.1,1.3,0.406101632433429,6.85954762679422,0.0320287310552816,83720.2941176471,"Group2",1118.3942242005,6037.02702702703,4321.54054054054,15264,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",706836.6,NA,NA,NA,1
2016,"Windsor",2663,128.4,988.506295430945,"Ontario",600,284,-1907,107,-456,3190,2753,437,337194,74500,547,709.333333333333,1089.75,851,66.02,56.8,799.270833333333,6.68369985370387,0.0507652660126157,2800,173.9,164,128.6,35.4,9.9,105,5.7,62.4,58.8,2.2,1266,839,1074,0.00406101632433429,0.00408368260877364,0.0079203621416802,-1.1,-4.1,-0.5,0.79203621416802,6.89619501126105,0.0366473844668302,86989.705882353,"Group1",1136.01222425697,8065.32432432432,7489.83783783784,15561,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",733760.7,NA,NA,NA,1
2017,"Windsor",1635,130.4,983.797865541923,"Ontario",751,608,1363,NA,1966,3265,2785,480,340999,66500,560.333333333333,724.333333333333,1071.75,875,70.43,63.52,807.854166666667,6.69438155543271,0.0106817017288385,-8000,173.4,163.4,128.5,34.9,9.9,109.4,5.7,61.3,57.8,2.2,1187,706,1314,0.0079203621416802,0.00791690078455506,0.00484884072670332,0,0,-1.1,0.484884072670332,6.8914204547532,-0.00477455650785252,77648.5294117647,"Group2",1151.14407332947,6814.2972972973,8378.78378378378,15649,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",764464.8,NA,NA,NA,1
2018,"Windsor",2255,133.4,1030.41935282359,"Ontario",447,790,4420,NA,5755,3232,2919,313,348304,74800,603.333333333333,776.333333333333,1157.75,925,87.05,76.2,865.604166666667,6.76342772169739,0.0690461662646777,8300,177.4,166.5,135.1,31.3,10.9,112.4,6.1,61.2,57.5,2.5,952,620,1029,0.00484884072670332,0.00486285846851188,0.0066129226185414,0.3,0.399999999999999,-0.0999999999999943,0.66129226185414,6.9377211370289,0.0463006822757066,87340,"Group2",1173.55346482164,7718.32432432432,10873.3243243243,15812,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",800375.6,NA,NA,NA,1
2019,"Windsor",2323,136,1053.53388480392,"Ontario",392,-179,2405,NA,3797,3195,2971,224,352538,70200,687.333333333333,838,1142,941.75,82.76,71.61,902.270833333333,6.80491473367841,0.0414870119810207,-4600,183.4,171.6,135.4,36.2,11.8,112.7,6.4,61.9,58,2.6,1345,1108,858,0.0066129226185414,0.00668754485548379,0.00666946116036566,0.1,0.300000000000001,0.699999999999996,0.666946116036566,6.95990539675539,0.0221842597264912,81968.8235294118,"Group2",1209.29839692634,8011.75675675676,11422.7837837838,16359,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",833628.8,NA,NA,NA,1
2020,"Windsor",2333,137,1206.55158150852,"Ontario",-166,-1879,1119,NA,2931,3235,3087,148,353572,NA,702,1064.75,1291.66666666667,1105.25,70.85,70.43,1040.91666666667,6.94785701417791,0.142942280499498,NA,173.2,152.1,122.4,29.8,21,129.3,12.1,57.3,50.3,3.2,1555,1255,1391,0.00666946116036566,0.00681233669306948,0.00661772631602834,0.6,5.7,-4.6,0.661772631602834,7.09552163716282,0.135616240407429,NA,"Group2",1258.69715427106,7215.78378378378,8623.56756756757,16420,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",820962.4,NA,NA,NA,1
2021,"Windsor",1734,141.6,1214.15366054614,"Ontario",-433,-770,-2297,NA,-1003,3050,3203,-153,351213,NA,776.666666666667,981.666666666667,1445.5,1126.75,76.95,71.97,1082.64583333333,6.98716316981748,0.0393061556395704,NA,186.5,168.3,134.1,34.2,18.1,118.9,9.7,61.1,55.1,3.2,1458,1624,1069,0.00661772631602834,0.00669817171206762,0.00490423449820687,0,-2.4,3.8,0.490423449820687,7.10180253737089,0.00628090020807015,NA,"Group2",1277.7824986003,5870.43243243243,4056.16216216216,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",NA,"..",NA,NA,1
2022,"Windsor",4092,151.2,1177.25903880071,"Ontario",-912,-206,6450,NA,9763,3164,3350,-186,359672,NA,799,1023.33333333333,1451,1210.33333333333,68.61,70.56,1120.91666666667,7.02190208192058,0.0347389121031014,NA,189.3,174.7,141.6,33.1,14.6,119.5,7.7,61.3,56.6,1.9,1515,1997,1131,0.00490423449820687,0.00491861870209736,0.0116510493632069,-1.3,-2,0.199999999999996,1.16510493632069,7.07094416698819,-0.0308583703827061,NA,"Group2",1268.84790296249,12575.2972972973,16641.4864864865,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",NA,"..",NA,NA,1
2002,"Winnipeg",3576,100,865.195333333333,"Manitoba",-2665,938,489,799,3151,7632,5830,1802,699855,NA,378.333333333333,491,706.25,603.75,152.46,169.29,544.833333333333,6.30047993749616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1821,898,1585,NA,NA,NA,NA,NA,NA,NA,6.7629553003211,NA,NA,NA,1009.56116441441,6814.24324324324,6484.81081081081,NA,"2016A000246","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462384","7.1.1",34717.7,NA,NA,NA,1
2003,"Winnipeg",3746,102.8,873.200470168612,"Manitoba",-1895,515,706,771,3054,7636,5961,1675,703975,NA,379,509.333333333333,741.75,631,165.49,172.86,565.270833333333,6.33730496732688,0.0368250298307293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,2430,1355,1949,NA,NA,0.0053525373113002,0.2,NA,NA,0.53525373113002,6.77216516311885,0.00920986279775526,NA,NA,1009.59369340157,5273.48648648649,4959.81081081081,NA,"2016A000246","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462384","7.1.1",35702.1,NA,NA,NA,1
